,Date,Close,Percentage_Increase_Decrease,Amount_Invested,return_on_investment
1846,2015-04-16,8706.7001953125,-1.4410211080767454,720.0,756258.9829847034
1847,2015-04-17,8606.0,-1.156582781691673,495.0,748007.2218025058
1848,2015-04-20,8448.099609375,-1.8347709810016322,694.0,734977.0023610769
1849,2015-04-21,8377.75,-0.8327270348106652,257.0,729113.6501627752
1850,2015-04-22,8429.7001953125,0.6200972255378856,0.0,733634.8636784526
1851,2015-04-23,8398.2998046875,-0.37249712205020824,105.0,731007.0949248933
1852,2015-04-24,8305.25,-1.107960025856236,302.0,723209.8285269525
1853,2015-04-27,8213.7998046875,-1.1011130948797465,267.0,715513.4704015849
1854,2015-04-28,8285.599609375,0.8741362876475867,0.0,721768.0332893716
1855,2015-04-29,8239.75,-0.5533650132347967,119.0,717893.0215164354
1856,2015-04-30,8181.5,-0.7069389241178392,2041.0,714858.9563138101
1857,2015-05-04,8331.9501953125,1.838907233545184,0.0,728004.5493711104
1858,2015-05-05,8324.7998046875,-0.08581893143123631,42.0,727421.7836460694
1859,2015-05-06,8097.0,-2.736399793773192,1356.0,708872.615458517
1860,2015-05-07,8057.2998046875,-0.4903074634123761,176.0,705572.9601188374
1861,2015-05-08,8191.5,1.6655728167695338,0.0,717324.7915450529
1862,2015-05-11,8325.25,1.6327900872856072,0.0,729037.1996350427
1863,2015-05-12,8126.9501953125,-2.381908107113906,816.0,712488.2034730595
1864,2015-05-13,8235.4501953125,1.335064167891442,0.0,722000.3781780817
1865,2015-05-14,8224.2001953125,-0.13660455388829762,35.0,721049.0927823997
1866,2015-05-15,8262.349609375,0.4638677701966021,0.0,724393.8071311123
1867,2015-05-18,8373.650390625,1.3470838987944989,0.0,734151.99947084
1868,2015-05-19,8365.650390625,-0.095537783724009,24.0,733474.60692138
1869,2015-05-20,8423.25,0.6885251795789804,0.0,738524.7642758517
1870,2015-05-21,8421.0,-0.026711779894939003,6.0,738333.4911663487
1871,2015-05-22,8458.9501953125,0.4506613859696085,0.0,741660.8751107168
1872,2015-05-25,8370.25,-1.0485957862909845,266.0,734149.850425737
1873,2015-05-26,8339.349609375,-0.36916926764433144,84.0,731523.5947995083
1874,2015-05-27,8334.599609375,-0.05695887835976965,12.0,731118.9271649735
1875,2015-05-28,8319.0,-0.187166871908917,2183.0,731933.5147390647
1876,2015-05-29,8433.650390625,1.3781751487558669,0.0,742020.8405446139
1877,2015-06-01,8433.400390625,-0.002964315431874809,1.0,741999.8447063299
1878,2015-06-02,8236.4501953125,-2.335359240519874,1167.0,725838.4827683375
1879,2015-06-03,8135.10009765625,-1.2305070176218624,471.0,717377.989301273
1880,2015-06-04,8130.64990234375,-0.05470363313393456,18.0,717003.5574778221
1881,2015-06-05,8114.7001953125,-0.1961676769116849,65.0,715662.0282557437
1882,2015-06-08,8044.14990234375,-0.8694134258897646,284.0,709723.9664980932
1883,2015-06-09,8022.39990234375,-0.27038282806817193,80.0,707884.9947659981
1884,2015-06-10,8124.4501953125,1.2720668903445809,0.0,716889.7654061338
1885,2015-06-11,7965.35009765625,-1.9582875620068996,570.0,703421.0022968851
1886,2015-06-12,7982.89990234375,0.22032684655837187,0.0,704970.8276092751
1887,2015-06-15,8013.89990234375,0.3883300602441242,0.0,707708.4412488337
1888,2015-06-16,8047.2998046875,0.41677463845015694,0.0,710657.9905461298
1889,2015-06-17,8091.5498046875,0.5498738840850059,0.0,714565.7132413062
1890,2015-06-18,8174.60009765625,1.0263830165222254,0.0,721899.8943639059
1891,2015-06-19,8224.9501953125,0.6159334653041526,0.0,726346.3173992885
1892,2015-06-22,8353.099609375,1.5580570218593381,0.0,737663.2072005449
1893,2015-06-23,8381.5498046875,0.3405944696333929,0.0,740175.6472887902
1894,2015-06-24,8360.849609375,-0.2469733616678238,57.0,738404.6106104346
1895,2015-06-25,8398.0,0.444337505883885,0.0,741685.6192405525
1896,2015-06-26,8381.099609375,-0.20124304149797823,46.0,740239.0285420397
1897,2015-06-29,8318.400390625,-0.748102536329065,2241.0,736942.281594619
1898,2015-06-30,8368.5,0.6022745602803914,0.0,741380.6974806134
1899,2015-07-01,8453.0498046875,1.010334046573469,0.0,748871.1190819838
1900,2015-07-02,8444.900390625,-0.09640797405430224,48.0,748197.147607799
1901,2015-07-03,8484.900390625,0.47365863597876867,0.0,751741.0480115901
1902,2015-07-06,8522.150390625,0.4390151714822377,0.0,755041.3052626206
1903,2015-07-07,8510.7998046875,-0.13318922357890006,65.0,754100.6716104413
1904,2015-07-08,8363.0498046875,-1.7360295552789728,848.0,741857.2610747268
1905,2015-07-09,8328.5498046875,-0.41252893149892333,166.0,738962.8852423681
1906,2015-07-10,8360.5498046875,0.38422055160178825,0.0,741802.1325161788
1907,2015-07-13,8459.650390625,1.1853357524637564,0.0,750594.9784054316
1908,2015-07-14,8454.099609375,-0.06561478304294432,25.0,750127.4771388196
1909,2015-07-15,8523.7998046875,0.8244543893853207,0.0,756311.936050076
1910,2015-07-16,8608.0498046875,0.9884089482447456,0.0,763787.3909026381
1911,2015-07-17,8609.849609375,0.020908390731189108,0.0,763947.0865546835
1912,2015-07-20,8603.4501953125,-0.07432666484129546,28.0,763407.2701640952
1913,2015-07-21,8529.4501953125,-0.860120048586066,328.0,757169.0511810503
1914,2015-07-22,8633.5,1.2198887654526924,0.0,766405.6713718927
1915,2015-07-23,8589.7998046875,-0.5061700968610694,176.0,762702.3550427608
1916,2015-07-24,8521.5498046875,-0.794547038951432,263.0,756905.3260647558
1917,2015-07-27,8361.0,-1.8840446675461031,575.0,743219.8916306603
1918,2015-07-28,8337.0,-0.2870470039468942,2478.0,743564.5011989971
1919,2015-07-29,8375.0498046875,0.4563968416396724,0.0,746958.1060980231
1920,2015-07-30,8421.7998046875,0.5582056356707721,0.0,751127.6683423619
1921,2015-07-31,8532.849609375,1.3185994355469077,0.0,761032.033537361
1922,2015-08-03,8543.0498046875,0.11954031512864116,0.0,761941.7736284814
1923,2015-08-04,8516.900390625,-0.306089917070973,153.0,759762.5466854529
1924,2015-08-05,8567.9501953125,0.5993941733038577,0.0,764316.5191212306
1925,2015-08-06,8588.650390625,0.24160032260487352,0.0,766163.1102971499
1926,2015-08-07,8564.599609375,-0.2800298085977815,135.0,764152.6252058379
1927,2015-08-10,8525.599609375,-0.45536279311072514,214.0,760886.9584680717
1928,2015-08-11,8462.349609375,-0.7418833032042493,333.0,755575.0651669384
1929,2015-08-12,8349.4501953125,-1.334137908193067,555.0,746049.6517976917
1930,2015-08-13,8355.849609375,0.07664473603414823,0.0,746621.4595839957
1931,2015-08-14,8518.5498046875,1.947141259339502,0.0,761159.2340746386
1932,2015-08-17,8477.2998046875,-0.48423735196454487,174.0,757647.4167553219
1933,2015-08-18,8466.5498046875,-0.12680924643075908,43.0,756729.6497755323
1934,2015-08-19,8495.150390625,0.33780685872379923,0.0,759285.9344344706
1935,2015-08-20,8372.75,-1.4408266481082843,488.0,748833.9403558008
1936,2015-08-21,8299.9501953125,-0.8694849922367243,252.0,742574.9416276322
1937,2015-08-24,7809.0,-5.915098088055637,1569.0,700219.905453036
1938,2015-08-25,7880.7001953125,0.9181738418811536,0.0,706649.1414605507
1939,2015-08-26,7791.85009765625,-1.1274391291918318,122.0,698804.1025336264
1940,2015-08-27,7948.9501953125,2.016210472317792,0.0,712893.4640298957
1941,2015-08-28,8001.9501953125,0.6667547122292117,0.0,717646.7147944891
1942,2015-08-31,7971.2998046875,-0.3830365083121179,962.0,715859.8658761237
1943,2015-09-01,7785.85009765625,-2.326467597194082,1163.0,700368.6180551986
1944,2015-09-02,7717.0,-0.88429775544967,339.0,694514.2740858626
1945,2015-09-03,7823.0,1.3735907736166952,0.0,704054.0580761569
1946,2015-09-04,7655.0498046875,-2.1468770971813878,750.0,689688.8827515438
1947,2015-09-07,7558.7998046875,-1.257339958011272,345.0,681362.1488427471
1948,2015-09-08,7688.25,1.7125760525132927,0.0,693030.9938347179
1949,2015-09-09,7818.60009765625,1.695445617094271,0.0,704780.9574447935
1950,2015-09-10,7788.10009765625,-0.39009540862875447,93.0,702124.6392889116
1951,2015-09-11,7789.2998046875,0.015404360706794407,0.0,702232.797100959
1952,2015-09-14,7872.25,1.0649249276883932,0.0,709711.0492076905
1953,2015-09-15,7829.10009765625,-0.5481266771729776,126.0,705946.9336161389
1954,2015-09-16,7899.14990234375,0.8947363530129149,0.0,712263.2974641824
1955,2015-09-18,7981.89990234375,1.0475810818002973,0.0,719724.8330210241
1956,2015-09-21,7977.10009765625,-0.06013361162410247,13.0,719305.036485173
1957,2015-09-22,7812.0,-2.069675641963653,449.0,704866.7553536217
1958,2015-09-23,7845.9501953125,0.43459031378008106,0.0,707930.0379974445
1959,2015-09-24,7868.5,0.2874069312977845,0.0,709964.6779953882
1960,2015-09-28,7795.7001953125,-0.9252056260723118,1722.0,705118.0448514486
1961,2015-09-29,7843.2998046875,0.6105879931557867,0.0,709423.4109708864
1962,2015-09-30,7948.89990234375,1.3463733413981993,0.0,718974.8986538361
1963,2015-10-01,7950.89990234375,0.025160714370175974,0.0,719155.7978744797
1964,2015-10-05,8119.2998046875,2.117998017986733,0.0,734387.5034196979
1965,2015-10-06,8152.89990234375,0.41382999106465146,0.0,737426.6191594795
1966,2015-10-07,8177.39990234375,0.30050657181448504,0.0,739642.6346123631
1967,2015-10-08,8129.35009765625,-0.5875926976951273,293.0,735589.5485023409
1968,2015-10-09,8189.7001953125,0.742372968703231,0.0,741050.3664710284
1969,2015-10-12,8143.60009765625,-0.5629033610123568,264.0,737142.9690513687
1970,2015-10-13,8131.7001953125,-0.14612581906097155,64.0,736129.812850192
1971,2015-10-14,8107.89990234375,-0.2926853228365389,128.0,734103.2689309553
1972,2015-10-15,8179.5,0.8830905477206663,0.0,740586.065509393
1973,2015-10-16,8238.150390625,0.7170412693318751,0.0,745896.3732340166
1974,2015-10-19,8275.0498046875,0.44790896394040214,0.0,749237.3099514381
1975,2015-10-20,8261.650390625,-0.16192547934769097,68.0,748092.1038458475
1976,2015-10-21,8251.7001953125,-0.1204383487806604,50.0,747241.1140686171
1977,2015-10-23,8295.4501953125,0.5301937657024025,0.0,751202.939870174
1978,2015-10-26,8260.5498046875,-0.4207172582956553,173.0,748215.4994573159
1979,2015-10-27,8232.900390625,-0.33471638954116756,132.0,745843.099551545
1980,2015-10-28,8171.2001953125,-0.7494344931314734,286.0,740539.4940988648
1981,2015-10-29,8111.75,-0.727557689096936,257.0,735408.6420687491
1982,2015-10-30,8065.7998046875,-0.5664646384873739,3285.0,734527.8121630495
1983,2015-11-02,8050.7998046875,-0.18597039801661053,92.0,733253.8078672271
1984,2015-11-03,8060.7001953125,0.12297400090901522,0.0,734155.5194115791
1985,2015-11-04,8040.2001953125,-0.2543203382247228,124.0,732412.4126115161
1986,2015-11-05,7955.4501953125,-1.0540782311541208,504.0,725196.2128079074
1987,2015-11-06,7954.2998046875,-0.014460408861305396,6.0,725097.3464704887
1988,2015-11-09,7915.2001953125,-0.4915531264230055,210.0,721743.1077943027
1989,2015-11-10,7783.35009765625,-1.665783484975325,676.0,710396.4303007176
1990,2015-11-13,7762.25,-0.2710927478722036,91.0,708561.5970970293
1991,2015-11-16,7806.60009765625,0.5713562131630656,0.0,712610.0078061307
1992,2015-11-17,7837.5498046875,0.39645564834993596,0.0,715435.190432785
1993,2015-11-18,7731.7998046875,-1.349273722468125,444.0,706226.0114069856
1994,2015-11-19,7842.75,1.4349853606560714,0.0,716360.2512838211
1995,2015-11-20,7856.5498046875,0.17595619760288894,0.0,717620.7315431186
1996,2015-11-23,7849.25,-0.09291361817810317,26.0,716979.9641566457
1997,2015-11-24,7831.60009765625,-0.2248610038379506,63.0,715430.7558119261
1998,2015-11-26,7883.7998046875,0.6665267171503286,0.0,720199.2929421231
1999,2015-11-27,7942.7001953125,0.747106624777305,0.0,725579.9495712931
2000,2015-11-30,7935.25,-0.09379927643368147,2764.0,727663.3608286474
2001,2015-12-01,7954.89990234375,0.24762801857218797,0.0,729465.2591909432
2002,2015-12-02,7931.35009765625,-0.296041496142041,148.0,727453.7393237979
2003,2015-12-03,7864.14990234375,-0.8472730932953976,411.0,721701.219524336
2004,2015-12-04,7781.89990234375,-1.0458854551524621,464.0,714617.051439673
2005,2015-12-07,7765.39990234375,-0.21203048364873966,84.0,713185.8454492692
2006,2015-12-08,7701.7001953125,-0.820301695113268,319.0,707654.5698697409
2007,2015-12-09,7612.5,-1.1581883616657795,413.0,699871.5970007135
2008,2015-12-10,7683.2998046875,0.930046695402309,0.0,706380.729660678
2009,2015-12-11,7610.4501953125,-0.9481552357302969,299.0,699982.1437882103
2010,2015-12-14,7650.0498046875,0.5203320218742258,0.0,703624.3750297421
2011,2015-12-15,7700.89990234375,0.6647028314128445,0.0,708301.3861730758
2012,2015-12-16,7750.89990234375,0.6492747683265243,0.0,712900.2083572046
2013,2015-12-17,7844.35009765625,1.2056689737954374,0.0,721495.4249834904
2014,2015-12-18,7761.9501953125,-1.0504363180879661,300.0,714216.5750061207
2015,2015-12-21,7834.4501953125,0.9340436124388285,0.0,720887.6693039448
2016,2015-12-22,7786.10009765625,-0.6171472975241898,158.0,716596.7305346504
2017,2015-12-23,7865.9501953125,1.025546764808305,0.0,723945.7651213706
2018,2015-12-24,7861.0498046875,-0.06229877514251081,14.0,723508.7557770038
2019,2015-12-28,7925.14990234375,0.8154139618607559,0.0,729408.3471868945
2020,2015-12-29,7928.9501953125,0.04795231655652099,0.0,729758.1153865273
2021,2015-12-30,7896.25,-0.4124151937772491,2390.0,729138.4820408507
2022,2015-12-31,7946.35009765625,0.6344796283837217,0.0,733764.7171721061
2023,2016-01-04,7791.2998046875,-1.951213966956744,975.0,720422.3975260434
2024,2016-01-05,7784.64990234375,-0.08535035886758635,34.0,719841.5144243924
2025,2016-01-06,7741.0,-0.5607176031205752,223.0,716028.2363384451
2026,2016-01-07,7568.2998046875,-2.230980432922103,840.0,700893.7864915371
2027,2016-01-08,7601.35009765625,0.4366937597831466,0.0,703954.5459198535
2028,2016-01-11,7563.85009765625,-0.493333414699082,144.0,700625.7029205377
2029,2016-01-12,7510.2998046875,-0.7079766557687717,197.0,695862.4364995444
2030,2016-01-13,7562.39990234375,0.6937152844914696,0.0,700689.7405805765
2031,2016-01-14,7536.7998046875,-0.3385181686611949,87.0,698404.7785027663
2032,2016-01-15,7437.7998046875,-1.3135548583687595,328.0,689558.8486036636
2033,2016-01-18,7351.0,-1.167009155487031,253.0,681764.633707988
2034,2016-01-19,7435.10009765625,1.1440633608522655,0.0,689564.4530894897
2035,2016-01-20,7309.2998046875,-1.6919784712569719,324.0,678221.1709977747
2036,2016-01-21,7276.7998046875,-0.44463903340177247,70.0,675275.534938724
2037,2016-01-22,7422.4501953125,2.001572044501976,0.0,688791.6612694187
2038,2016-01-25,7436.14990234375,0.18457122204607046,0.0,690062.972455975
2039,2016-01-27,7437.75,0.021517824106065397,0.0,690211.4589926092
2040,2016-01-28,7424.64990234375,-0.1761298464757477,1525.0,690520.7906095275
2041,2016-01-29,7563.5498046875,1.8707939656508632,0.0,703439.0118918151
2042,2016-02-01,7555.9501953125,-0.10047675458274563,50.0,702782.2192021973
2043,2016-02-02,7455.5498046875,-1.3287592960483763,657.0,694100.935133573
2044,2016-02-03,7361.7998046875,-1.257452534768888,539.0,685911.9453308814
2045,2016-02-04,7404.0,0.5732320415128722,0.0,689843.8123780823
2046,2016-02-05,7489.10009765625,1.1493800331746407,0.0,697772.7394176467
2047,2016-02-08,7387.25,-1.3599777854234385,510.0,688793.1851688261
2048,2016-02-09,7298.2001953125,-1.2054527014450533,391.0,680881.1091108391
2049,2016-02-10,7215.7001953125,-1.1304156886925099,322.0,673506.3222321066
2050,2016-02-11,6976.35009765625,-3.317073758299127,839.0,652004.6207568598
2051,2016-02-12,6980.9501953125,0.06593845767279838,0.0,652434.5425477423
2052,2016-02-15,7162.9501953125,2.607094949942601,0.0,669444.1305581855
2053,2016-02-16,7048.25,-1.6012982386441998,270.0,658994.3334868503
2054,2016-02-17,7108.4501953125,0.8541154940942874,0.0,664622.9061943648
2055,2016-02-18,7191.75,1.1718419964794835,0.0,672411.2365273727
2056,2016-02-19,7210.75,0.26419160844022294,0.0,674187.6905884872
2057,2016-02-22,7234.5498046875,0.33006004489823937,0.0,676412.9147827419
2058,2016-02-23,7109.5498046875,-1.7278200216274464,245.0,664970.717012252
2059,2016-02-24,7018.7001953125,-1.2778531956425754,150.0,656623.3674548236
2060,2016-02-25,6970.60009765625,-0.6853134671341854,70.0,652193.4390893057
2061,2016-02-26,7029.75,0.8485625558068977,0.0,657727.7084048468
2062,2016-02-29,6987.0498046875,-0.6074212498666354,957.0,654689.530537735
2063,2016-03-01,7222.2998046875,3.366943224623564,0.0,676732.5553284951
2064,2016-03-02,7368.85009765625,2.0291361052837242,0.0,690464.3799448748
2065,2016-03-03,7475.60009765625,1.4486656477644022,0.0,700466.9002271857
2066,2016-03-04,7485.35009765625,0.13042431206367056,0.0,701380.4793630408
2067,2016-03-08,7485.2998046875,-0.000671885323921817,0.0,701375.7668905351
2068,2016-03-09,7531.7998046875,0.6212176026787919,0.0,705732.8366153825
2069,2016-03-10,7486.14990234375,-0.6060955352974129,303.0,701758.4214015289
2070,2016-03-11,7510.2001953125,0.32126384433233124,0.0,704012.9174840493
2071,2016-03-14,7538.75,0.38014705260878134,0.0,706689.20183985
2072,2016-03-15,7460.60009765625,-1.0366427105786724,486.0,699849.3597425306
2073,2016-03-16,7498.75,0.5113516586384925,0.0,703428.051051545
2074,2016-03-17,7512.5498046875,0.18402806717785491,0.0,704722.556097882
2075,2016-03-18,7604.35009765625,1.221959193022193,0.0,713333.978157421
2076,2016-03-21,7704.25,1.3137204502793765,0.0,722705.1925072664
2077,2016-03-22,7714.89990234375,0.1382341219943628,0.0,723704.2176847365
2078,2016-03-23,7716.5,0.020740355370829633,0.0,723854.316511318
2079,2016-03-28,7615.10009765625,-1.3140659929210097,553.0,714895.3930997519
2080,2016-03-29,7597.0,-0.23768693023248355,3658.0,716854.1801855196
2081,2016-03-30,7735.2001953125,1.819141704784788,0.0,729894.7735397675
2082,2016-03-31,7738.39990234375,0.041365536126503066,0.0,730196.6984260016
2083,2016-04-01,7713.0498046875,-0.3275883642117283,163.0,727967.6590060998
2084,2016-04-04,7758.7998046875,0.5931505845093277,0.0,732285.6034305333
2085,2016-04-05,7603.2001953125,-2.005459778469787,970.0,718569.9101902092
2086,2016-04-06,7614.35009765625,0.14664749128432408,0.0,719623.6749366272
2087,2016-04-07,7546.4501953125,-0.8917360178204881,344.0,713550.5314344538
2088,2016-04-08,7555.2001953125,0.11594855559287076,0.0,714377.8829690773
2089,2016-04-11,7671.39990234375,1.5380096361092388,0.0,725365.0836473749
2090,2016-04-12,7708.9501953125,0.48948423295307464,0.0,728915.6313631757
2091,2016-04-13,7850.4501953125,1.8355287868643932,0.0,742295.0876088011
2092,2016-04-18,7914.7001953125,0.8184244011682829,0.0,748370.211734465
2093,2016-04-20,7914.75,0.0006292681500319475,0.0,748374.9209898517
2094,2016-04-21,7912.0498046875,-0.03411598992387743,12.0,748131.605477214
2095,2016-04-22,7899.2998046875,-0.16114660947212922,56.0,746982.016760598
2096,2016-04-25,7855.0498046875,-0.5601762319964343,193.0,742990.6010454176
2097,2016-04-26,7962.64990234375,1.3698206928241197,0.0,753168.240044276
2098,2016-04-27,7979.89990234375,0.21663642394880167,0.0,754799.876785826
2099,2016-04-28,7847.25,-1.6623003291656557,3262.0,745514.8359494733
2100,2016-04-29,7849.7998046875,0.03249297126382,0.0,745757.0758708859
2101,2016-05-02,7805.89990234375,-0.5592486870497626,279.0,741865.4392154972
2102,2016-05-03,7747.0,-0.75455620851691,356.0,736623.6474850555
2103,2016-05-04,7706.5498046875,-0.5221401227894718,227.0,733004.4398675808
2104,2016-05-05,7735.5,0.3756570196288278,0.0,735758.0225001343
2105,2016-05-06,7733.4501953125,-0.026498670900398924,10.0,735573.0564031287
2106,2016-05-09,7866.0498046875,1.7146242107484388,0.0,748185.370115959
2107,2016-05-10,7887.7998046875,0.2765047328716186,0.0,750254.1380749827
2108,2016-05-11,7848.85009765625,-0.493796850778383,203.0,746752.4067683339
2109,2016-05-12,7900.39990234375,0.6567816182767139,0.0,751656.9393100273
2110,2016-05-13,7814.89990234375,-1.0822236982540034,424.0,743946.3297832435
2111,2016-05-16,7860.75,0.5867010227795566,0.0,748311.0705090128
2112,2016-05-17,7890.75,0.3816429729987636,0.0,751166.9471257823
2113,2016-05-18,7870.14990234375,-0.2610664088489645,91.0,749296.9025524606
2114,2016-05-19,7783.39990234375,-1.1022661712474568,375.0,741412.6562734197
2115,2016-05-20,7749.7001953125,-0.43296897826234915,131.0,738333.5694708449
2116,2016-05-23,7731.0498046875,-0.24065951139995434,69.0,736625.6995100545
2117,2016-05-24,7748.85009765625,0.2302441895789764,0.0,738321.737382122
2118,2016-05-25,7934.89990234375,2.40099888812888,0.0,756048.8340874806
2119,2016-05-26,8069.64990234375,1.6981940750153468,0.0,768888.0105921768
2120,2016-05-27,8156.64990234375,1.0781136858828422,0.0,777177.4974634834
2121,2016-05-30,8178.5,0.26788078338353394,0.0,779259.406631969
2122,2016-05-31,8160.10009765625,-0.22497893677019265,2835.0,780341.2371042467
2123,2016-06-01,8179.9501953125,0.24325801667495206,0.0,782239.4797209234
2124,2016-06-02,8218.9501953125,0.476775519028827,0.0,785969.0060604112
2125,2016-06-03,8220.7998046875,0.022504204686080165,0.0,786145.8821343041
2126,2016-06-06,8201.0498046875,-0.2402442641741276,120.0,784377.2117444354
2127,2016-06-07,8266.4501953125,0.7974636440766236,0.0,790632.3348405191
2128,2016-06-08,8273.0498046875,0.07983607496653278,0.0,791263.544664072
2129,2016-06-09,8203.599609375,-0.83947512649023,409.0,785030.0840216322
2130,2016-06-10,8170.0498046875,-0.4089644337244347,182.0,782001.5901839467
2131,2016-06-13,8110.60009765625,-0.7276541569812833,312.0,776623.3231053135
2132,2016-06-14,8108.85009765625,-0.021576701833758705,8.0,776463.7534065156
2133,2016-06-15,8206.599609375,1.2054669964487674,0.0,785823.7676932184
2134,2016-06-16,8140.75,-0.8023982222768011,318.0,779836.3317510195
2135,2016-06-17,8170.2001953125,0.3617626792678852,0.0,782657.4885586663
2136,2016-06-20,8238.5,0.8359624373303065,0.0,789200.2111759695
2137,2016-06-21,8219.900390625,-0.2257645126540031,82.0,787500.4771653437
2138,2016-06-22,8203.7001953125,-0.19708505629796313,70.0,786018.4314065756
2139,2016-06-23,8270.4501953125,0.8136572328440339,0.0,792413.9272252024
2140,2016-06-24,8088.60009765625,-2.1987932139331257,3499.0,778489.3835671137
2141,2016-06-27,8094.7001953125,0.07541598771854119,0.0,779076.4890250148
2142,2016-06-28,8127.85009765625,0.4095260052119798,0.0,782267.0098480647
2143,2016-06-29,8204.0,0.9369009200318468,0.0,789596.0766604369
2144,2016-06-30,8287.75,1.0208434909800168,0.0,797656.6168140586
2145,2016-07-01,8328.349609375,0.48987492835812496,0.0,801564.1365942203
2146,2016-07-04,8370.7001953125,0.5085111447510116,0.0,805640.1795611291
2147,2016-07-05,8335.9501953125,-0.41513850919495665,207.0,802502.6569302235
2148,2016-07-07,8337.900390625,0.023394997172565546,0.0,802690.402404122
2149,2016-07-08,8323.2001953125,-0.17630571995113087,84.0,801359.2133111848
2150,2016-07-11,8467.900390625,1.7385163388715874,0.0,815290.9741676525
2151,2016-07-12,8521.0498046875,0.6276575256050743,0.0,820408.2093225947
2152,2016-07-13,8519.5,-0.018187954806314632,8.0,820266.9938482558
2153,2016-07-14,8565.0,0.5340689007570898,0.0,824647.7847655744
2154,2016-07-15,8541.400390625,-0.27553542761237226,129.0,822504.5879655246
2155,2016-07-18,8508.7001953125,-0.3828434895569499,175.0,819530.6826991914
2156,2016-07-19,8528.5498046875,0.23328603569714446,0.0,821442.533340182
2157,2016-07-20,8565.849609375,0.43735225263032973,0.0,825035.130763809
2158,2016-07-21,8510.099609375,-0.6508402848794281,286.0,819951.4697683904
2159,2016-07-22,8541.2001953125,0.3654550165692383,0.0,822948.0235480922
2160,2016-07-25,8635.650390625,1.1058187743255843,0.0,832048.3372954284
2161,2016-07-26,8590.650390625,-0.5210956669673972,214.0,827926.5694627076
2162,2016-07-27,8615.7998046875,0.2927533180717701,0.0,830350.3519660075
2163,2016-07-28,8666.2998046875,0.5861324676151858,0.0,835217.3049738372
2164,2016-07-29,8638.5,-0.3207805558776422,3897.0,836435.0902601558
2165,2016-08-01,8636.5498046875,-0.022575624385023918,11.0,836257.2598159541
2166,2016-08-02,8622.900390625,-0.1580424402241265,78.0,835013.6184359896
2167,2016-08-03,8544.849609375,-0.9051569392458547,444.0,827899.4347250684
2168,2016-08-04,8551.099609375,0.07314347572768831,0.0,828504.9891471562
2169,2016-08-05,8683.150390625,1.5442549763450941,0.0,841299.2186713286
2170,2016-08-08,8711.349609375,0.32475792173825013,0.0,844031.4045294857
2171,2016-08-09,8678.25,-0.3799596028080332,169.0,840993.4261572604
2172,2016-08-10,8575.2998046875,-1.1863013316336768,509.0,831525.7099438051
2173,2016-08-11,8592.150390625,0.196501420606765,0.0,833159.6697765552
2174,2016-08-16,8642.5498046875,0.5865750920455381,0.0,838046.7768764333
2175,2016-08-17,8624.0498046875,-0.21405719860551065,81.0,836333.8774228478
2176,2016-08-18,8673.25,0.5704998976902687,0.0,841105.1613378942
2177,2016-08-19,8666.900390625,-0.07320911278931863,27.0,840516.3957116535
2178,2016-08-22,8629.150390625,-0.43556517669032235,160.0,837015.3989875609
2179,2016-08-23,8632.599609375,0.03997170745508871,0.0,837349.9683341982
2180,2016-08-24,8650.2998046875,0.20503899304304962,0.0,839066.862277517
2181,2016-08-25,8592.2001953125,-0.6716485056797228,236.0,833667.2822353763
2182,2016-08-26,8572.5498046875,-0.22870033493540554,3285.0,835045.6823686571
2183,2016-08-29,8607.4501953125,0.40711796863421856,0.0,838445.3033878842
2184,2016-08-30,8744.349609375,1.5904758198549196,0.0,851780.5732009776
2185,2016-08-31,8786.2001953125,0.47860147188798496,0.0,855857.2075615735
2186,2016-09-01,8774.650390625,-0.13145392127147382,65.0,854797.1497017492
2187,2016-09-02,8809.650390625,0.39887629069979,0.0,858206.7328654871
2188,2016-09-06,8943.0,1.5136765190694401,0.0,871197.206665945
2189,2016-09-07,8917.9501953125,-0.2801051625573092,138.0,868894.9383140187
2190,2016-09-08,8952.5,0.38741867728371293,0.0,872261.19959102
2191,2016-09-09,8866.7001953125,-0.9583893290980194,459.0,864360.5413322772
2192,2016-09-12,8715.599609375,-1.7041355026008564,739.0,850369.666476961
2193,2016-09-14,8726.599609375,0.12621047883116798,0.0,851442.9221048566
2194,2016-09-15,8742.5498046875,0.1827767518446155,0.0,852999.1618216907
2195,2016-09-16,8779.849609375,0.4266467508998506,0.0,856638.4550308059
2196,2016-09-19,8808.400390625,0.3251853109136782,0.0,859424.117454204
2197,2016-09-20,8775.900390625,-0.3689659706499149,132.0,856385.1349172397
2198,2016-09-21,8777.150390625,0.014243552733739229,0.0,856507.1145855355
2199,2016-09-22,8867.4501953125,1.0288054854791007,0.0,865318.9067639102
2200,2016-09-23,8831.5498046875,-0.404855847332275,140.0,861955.6125718048
2201,2016-09-26,8723.0498046875,-1.2285499419638857,408.0,851774.0573937994
2202,2016-09-27,8706.400390625,-0.19086689214536934,55.0,850203.3027223514
2203,2016-09-28,8745.150390625,0.44507486747020764,0.0,853987.3439451702
2204,2016-09-29,8591.25,-1.75983698107679,2864.0,841822.5588527076
2205,2016-09-30,8611.150390625,0.23163556671030872,0.0,843772.5193076013
2206,2016-10-03,8738.099609375,1.4742422671912614,0.0,856211.7704261785
2207,2016-10-04,8769.150390625,0.3553493624252724,0.0,859254.313493398
